,Province/State,Country/Region,Lat,Long,Date,cases
28924,Inner Mongolia,China,44.0935,113.9448,2022-05-25,0
28925,Inner Mongolia,China,44.0935,113.9448,2020-05-26,205
28926,Inner Mongolia,China,44.0935,113.9448,2021-05-26,382
28927,Inner Mongolia,China,44.0935,113.9448,2022-05-26,0
28928,Inner Mongolia,China,44.0935,113.9448,2020-05-27,205
28929,Inner Mongolia,China,44.0935,113.9448,2021-05-27,382
28930,Inner Mongolia,China,44.0935,113.9448,2022-05-27,0
28931,Inner Mongolia,China,44.0935,113.9448,2020-05-28,205
28932,Inner Mongolia,China,44.0935,113.9448,2021-05-28,383
28933,Inner Mongolia,China,44.0935,113.9448,2022-05-28,0
28934,Inner Mongolia,China,44.0935,113.9448,2020-05-29,205
28935,Inner Mongolia,China,44.0935,113.9448,2021-05-29,383
28936,Inner Mongolia,China,44.0935,113.9448,2022-05-29,0
28937,Inner Mongolia,China,44.0935,113.9448,2020-05-03,156
28938,Inner Mongolia,China,44.0935,113.9448,2021-05-03,377
28939,Inner Mongolia,China,44.0935,113.9448,2022-05-03,0
28940,Inner Mongolia,China,44.0935,113.9448,2020-05-30,206
28941,Inner Mongolia,China,44.0935,113.9448,2021-05-30,383
28942,Inner Mongolia,China,44.0935,113.9448,2020-05-31,207
28943,Inner Mongolia,China,44.0935,113.9448,2021-05-31,383
28944,Inner Mongolia,China,44.0935,113.9448,2020-05-04,160
28945,Inner Mongolia,China,44.0935,113.9448,2021-05-04,377
28946,Inner Mongolia,China,44.0935,113.9448,2022-05-04,0
28947,Inner Mongolia,China,44.0935,113.9448,2020-05-05,167
28948,Inner Mongolia,China,44.0935,113.9448,2021-05-05,377
28949,Inner Mongolia,China,44.0935,113.9448,2022-05-05,0
28950,Inner Mongolia,China,44.0935,113.9448,2020-05-06,171
28951,Inner Mongolia,China,44.0935,113.9448,2021-05-06,377
28952,Inner Mongolia,China,44.0935,113.9448,2022-05-06,0
28953,Inner Mongolia,China,44.0935,113.9448,2020-05-07,172
28954,Inner Mongolia,China,44.0935,113.9448,2021-05-07,377
28955,Inner Mongolia,China,44.0935,113.9448,2022-05-07,0
28956,Inner Mongolia,China,44.0935,113.9448,2020-05-08,172
28957,Inner Mongolia,China,44.0935,113.9448,2021-05-08,378
28958,Inner Mongolia,China,44.0935,113.9448,2022-05-08,0
28959,Inner Mongolia,China,44.0935,113.9448,2020-05-09,184
28960,Inner Mongolia,China,44.0935,113.9448,2021-05-09,378
28961,Inner Mongolia,China,44.0935,113.9448,2022-05-09,0
28962,Inner Mongolia,China,44.0935,113.9448,2020-06-01,209
28963,Inner Mongolia,China,44.0935,113.9448,2021-06-01,383
28964,Inner Mongolia,China,44.0935,113.9448,2020-06-10,230
28965,Inner Mongolia,China,44.0935,113.9448,2021-06-10,385
28966,Inner Mongolia,China,44.0935,113.9448,2020-06-11,231
28967,Inner Mongolia,China,44.0935,113.9448,2021-06-11,385
28968,Inner Mongolia,China,44.0935,113.9448,2020-06-12,232
28969,Inner Mongolia,China,44.0935,113.9448,2021-06-12,385
28970,Inner Mongolia,China,44.0935,113.9448,2020-06-13,232
28971,Inner Mongolia,China,44.0935,113.9448,2021-06-13,385
28972,Inner Mongolia,China,44.0935,113.9448,2020-06-14,232
28973,Inner Mongolia,China,44.0935,113.9448,2021-06-14,385
28974,Inner Mongolia,China,44.0935,113.9448,2020-06-15,234
28975,Inner Mongolia,China,44.0935,113.9448,2021-06-15,385
28976,Inner Mongolia,China,44.0935,113.9448,2020-06-16,234
28977,Inner Mongolia,China,44.0935,113.9448,2021-06-16,385
28978,Inner Mongolia,China,44.0935,113.9448,2020-06-17,234
28979,Inner Mongolia,China,44.0935,113.9448,2021-06-17,386
28980,Inner Mongolia,China,44.0935,113.9448,2020-06-18,234
28981,Inner Mongolia,China,44.0935,113.9448,2021-06-18,386
28982,Inner Mongolia,China,44.0935,113.9448,2020-06-19,234
28983,Inner Mongolia,China,44.0935,113.9448,2021-06-19,386
28984,Inner Mongolia,China,44.0935,113.9448,2020-06-02,209
28985,Inner Mongolia,China,44.0935,113.9448,2021-06-02,383
28986,Inner Mongolia,China,44.0935,113.9448,2020-06-20,235
28987,Inner Mongolia,China,44.0935,113.9448,2021-06-20,386
28988,Inner Mongolia,China,44.0935,113.9448,2020-06-21,235
28989,Inner Mongolia,China,44.0935,113.9448,2021-06-21,387
28990,Inner Mongolia,China,44.0935,113.9448,2020-06-22,236
28991,Inner Mongolia,China,44.0935,113.9448,2021-06-22,387
28992,Inner Mongolia,China,44.0935,113.9448,2020-06-23,236
28993,Inner Mongolia,China,44.0935,113.9448,2021-06-23,387
28994,Inner Mongolia,China,44.0935,113.9448,2020-06-24,236
28995,Inner Mongolia,China,44.0935,113.9448,2021-06-24,387
28996,Inner Mongolia,China,44.0935,113.9448,2020-06-25,236
28997,Inner Mongolia,China,44.0935,113.9448,2021-06-25,389
28998,Inner Mongolia,China,44.0935,113.9448,2020-06-26,236
28999,Inner Mongolia,China,44.0935,113.9448,2021-06-26,390
29000,Inner Mongolia,China,44.0935,113.9448,2020-06-27,236
29001,Inner Mongolia,China,44.0935,113.9448,2021-06-27,390
29002,Inner Mongolia,China,44.0935,113.9448,2020-06-28,237
29003,Inner Mongolia,China,44.0935,113.9448,2021-06-28,390
29004,Inner Mongolia,China,44.0935,113.9448,2020-06-29,237
29005,Inner Mongolia,China,44.0935,113.9448,2021-06-29,391
29006,Inner Mongolia,China,44.0935,113.9448,2020-06-03,212
29007,Inner Mongolia,China,44.0935,113.9448,2021-06-03,383
29008,Inner Mongolia,China,44.0935,113.9448,2020-06-30,237
29009,Inner Mongolia,China,44.0935,113.9448,2021-06-30,391
29010,Inner Mongolia,China,44.0935,113.9448,2020-06-04,213
29011,Inner Mongolia,China,44.0935,113.9448,2021-06-04,383
29012,Inner Mongolia,China,44.0935,113.9448,2020-06-05,213
29013,Inner Mongolia,China,44.0935,113.9448,2021-06-05,383
29014,Inner Mongolia,China,44.0935,113.9448,2020-06-06,213
29015,Inner Mongolia,China,44.0935,113.9448,2021-06-06,384
29016,Inner Mongolia,China,44.0935,113.9448,2020-06-07,218
29017,Inner Mongolia,China,44.0935,113.9448,2021-06-07,384
29018,Inner Mongolia,China,44.0935,113.9448,2020-06-08,226
29019,Inner Mongolia,China,44.0935,113.9448,2021-06-08,384
29020,Inner Mongolia,China,44.0935,113.9448,2020-06-09,230
29021,Inner Mongolia,China,44.0935,113.9448,2021-06-09,385
29022,Inner Mongolia,China,44.0935,113.9448,2020-07-01,237
29023,Inner Mongolia,China,44.0935,113.9448,2021-07-01,391
29024,Inner Mongolia,China,44.0935,113.9448,2020-07-10,237
29025,Inner Mongolia,China,44.0935,113.9448,2021-07-10,392
29026,Inner Mongolia,China,44.0935,113.9448,2020-07-11,237
29027,Inner Mongolia,China,44.0935,113.9448,2021-07-11,392
29028,Inner Mongolia,China,44.0935,113.9448,2020-07-12,237
29029,Inner Mongolia,China,44.0935,113.9448,2021-07-12,392
29030,Inner Mongolia,China,44.0935,113.9448,2020-07-13,237
29031,Inner Mongolia,China,44.0935,113.9448,2021-07-13,392
29032,Inner Mongolia,China,44.0935,113.9448,2020-07-14,237
29033,Inner Mongolia,China,44.0935,113.9448,2021-07-14,392
29034,Inner Mongolia,China,44.0935,113.9448,2020-07-15,237
29035,Inner Mongolia,China,44.0935,113.9448,2021-07-15,392
29036,Inner Mongolia,China,44.0935,113.9448,2020-07-16,237
29037,Inner Mongolia,China,44.0935,113.9448,2021-07-16,392
29038,Inner Mongolia,China,44.0935,113.9448,2020-07-17,237
29039,Inner Mongolia,China,44.0935,113.9448,2021-07-17,392
29040,Inner Mongolia,China,44.0935,113.9448,2020-07-18,237
29041,Inner Mongolia,China,44.0935,113.9448,2021-07-18,392
29042,Inner Mongolia,China,44.0935,113.9448,2020-07-19,237
29043,Inner Mongolia,China,44.0935,113.9448,2021-07-19,392
29044,Inner Mongolia,China,44.0935,113.9448,2020-07-02,237
29045,Inner Mongolia,China,44.0935,113.9448,2021-07-02,391
29046,Inner Mongolia,China,44.0935,113.9448,2020-07-20,237
29047,Inner Mongolia,China,44.0935,113.9448,2021-07-20,392
29048,Inner Mongolia,China,44.0935,113.9448,2020-07-21,237
29049,Inner Mongolia,China,44.0935,113.9448,2021-07-21,392
29050,Inner Mongolia,China,44.0935,113.9448,2020-07-22,241
29051,Inner Mongolia,China,44.0935,113.9448,2021-07-22,392
29052,Inner Mongolia,China,44.0935,113.9448,2020-07-23,241
29053,Inner Mongolia,China,44.0935,113.9448,2021-07-23,392
29054,Inner Mongolia,China,44.0935,113.9448,2020-07-24,241
29055,Inner Mongolia,China,44.0935,113.9448,2021-07-24,395
29056,Inner Mongolia,China,44.0935,113.9448,2020-07-25,244
29057,Inner Mongolia,China,44.0935,113.9448,2021-07-25,395
29058,Inner Mongolia,China,44.0935,113.9448,2020-07-26,244
29059,Inner Mongolia,China,44.0935,113.9448,2021-07-26,395
29060,Inner Mongolia,China,44.0935,113.9448,2020-07-27,244
29061,Inner Mongolia,China,44.0935,113.9448,2021-07-27,395
29062,Inner Mongolia,China,44.0935,113.9448,2020-07-28,244
29063,Inner Mongolia,China,44.0935,113.9448,2021-07-28,395
29064,Inner Mongolia,China,44.0935,113.9448,2020-07-29,244
29065,Inner Mongolia,China,44.0935,113.9448,2021-07-29,395
29066,Inner Mongolia,China,44.0935,113.9448,2020-07-03,237
29067,Inner Mongolia,China,44.0935,113.9448,2021-07-03,391
29068,Inner Mongolia,China,44.0935,113.9448,2020-07-30,244
29069,Inner Mongolia,China,44.0935,113.9448,2021-07-30,398
29070,Inner Mongolia,China,44.0935,113.9448,2020-07-31,244
29071,Inner Mongolia,China,44.0935,113.9448,2021-07-31,398
29072,Inner Mongolia,China,44.0935,113.9448,2020-07-04,237
29073,Inner Mongolia,China,44.0935,113.9448,2021-07-04,391
29074,Inner Mongolia,China,44.0935,113.9448,2020-07-05,237
29075,Inner Mongolia,China,44.0935,113.9448,2021-07-05,391
29076,Inner Mongolia,China,44.0935,113.9448,2020-07-06,237
29077,Inner Mongolia,China,44.0935,113.9448,2021-07-06,391
29078,Inner Mongolia,China,44.0935,113.9448,2020-07-07,237
29079,Inner Mongolia,China,44.0935,113.9448,2021-07-07,392
29080,Inner Mongolia,China,44.0935,113.9448,2020-07-08,237
29081,Inner Mongolia,China,44.0935,113.9448,2021-07-08,392
29082,Inner Mongolia,China,44.0935,113.9448,2020-07-09,237
29083,Inner Mongolia,China,44.0935,113.9448,2021-07-09,392
29084,Inner Mongolia,China,44.0935,113.9448,2020-08-01,244
29085,Inner Mongolia,China,44.0935,113.9448,2021-08-01,398
29086,Inner Mongolia,China,44.0935,113.9448,2020-08-10,253
29087,Inner Mongolia,China,44.0935,113.9448,2021-08-10,0
29088,Inner Mongolia,China,44.0935,113.9448,2020-08-11,254
29089,Inner Mongolia,China,44.0935,113.9448,2021-08-11,0
29090,Inner Mongolia,China,44.0935,113.9448,2020-08-12,254
29091,Inner Mongolia,China,44.0935,113.9448,2021-08-12,0
29092,Inner Mongolia,China,44.0935,113.9448,2020-08-13,255
29093,Inner Mongolia,China,44.0935,113.9448,2021-08-13,0
29094,Inner Mongolia,China,44.0935,113.9448,2020-08-14,256
29095,Inner Mongolia,China,44.0935,113.9448,2021-08-14,0
29096,Inner Mongolia,China,44.0935,113.9448,2020-08-15,256
29097,Inner Mongolia,China,44.0935,113.9448,2021-08-15,0
29098,Inner Mongolia,China,44.0935,113.9448,2020-08-16,256
29099,Inner Mongolia,China,44.0935,113.9448,2021-08-16,0
29100,Inner Mongolia,China,44.0935,113.9448,2020-08-17,256
29101,Inner Mongolia,China,44.0935,113.9448,2021-08-17,0
29102,Inner Mongolia,China,44.0935,113.9448,2020-08-18,256
29103,Inner Mongolia,China,44.0935,113.9448,2021-08-18,0
29104,Inner Mongolia,China,44.0935,113.9448,2020-08-19,256
29105,Inner Mongolia,China,44.0935,113.9448,2021-08-19,0
29106,Inner Mongolia,China,44.0935,113.9448,2020-08-02,244
29107,Inner Mongolia,China,44.0935,113.9448,2021-08-02,398
29108,Inner Mongolia,China,44.0935,113.9448,2020-08-20,256
29109,Inner Mongolia,China,44.0935,113.9448,2021-08-20,0
29110,Inner Mongolia,China,44.0935,113.9448,2020-08-21,257
29111,Inner Mongolia,China,44.0935,113.9448,2021-08-21,0
29112,Inner Mongolia,China,44.0935,113.9448,2020-08-22,257
29113,Inner Mongolia,China,44.0935,113.9448,2021-08-22,0
29114,Inner Mongolia,China,44.0935,113.9448,2020-08-23,257
29115,Inner Mongolia,China,44.0935,113.9448,2021-08-23,0
29116,Inner Mongolia,China,44.0935,113.9448,2020-08-24,257
29117,Inner Mongolia,China,44.0935,113.9448,2021-08-24,0
29118,Inner Mongolia,China,44.0935,113.9448,2020-08-25,257
29119,Inner Mongolia,China,44.0935,113.9448,2021-08-25,0
29120,Inner Mongolia,China,44.0935,113.9448,2020-08-26,257
29121,Inner Mongolia,China,44.0935,113.9448,2021-08-26,0
29122,Inner Mongolia,China,44.0935,113.9448,2020-08-27,257
29123,Inner Mongolia,China,44.0935,113.9448,2021-08-27,0
29124,Inner Mongolia,China,44.0935,113.9448,2020-08-28,257
29125,Inner Mongolia,China,44.0935,113.9448,2021-08-28,0
29126,Inner Mongolia,China,44.0935,113.9448,2020-08-29,257
29127,Inner Mongolia,China,44.0935,113.9448,2021-08-29,0
29128,Inner Mongolia,China,44.0935,113.9448,2020-08-03,244
29129,Inner Mongolia,China,44.0935,113.9448,2021-08-03,398
29130,Inner Mongolia,China,44.0935,113.9448,2020-08-30,257
29131,Inner Mongolia,China,44.0935,113.9448,2021-08-30,0
29132,Inner Mongolia,China,44.0935,113.9448,2020-08-31,257
29133,Inner Mongolia,China,44.0935,113.9448,2021-08-31,0
29134,Inner Mongolia,China,44.0935,113.9448,2020-08-04,247
29135,Inner Mongolia,China,44.0935,113.9448,2021-08-04,398
29136,Inner Mongolia,China,44.0935,113.9448,2020-08-05,247
29137,Inner Mongolia,China,44.0935,113.9448,2021-08-05,0
29138,Inner Mongolia,China,44.0935,113.9448,2020-08-06,247
29139,Inner Mongolia,China,44.0935,113.9448,2021-08-06,0
29140,Inner Mongolia,China,44.0935,113.9448,2020-08-07,247
29141,Inner Mongolia,China,44.0935,113.9448,2021-08-07,0
29142,Inner Mongolia,China,44.0935,113.9448,2020-08-08,247
29143,Inner Mongolia,China,44.0935,113.9448,2021-08-08,0
29144,Inner Mongolia,China,44.0935,113.9448,2020-08-09,253
29145,Inner Mongolia,China,44.0935,113.9448,2021-08-09,0
29146,Inner Mongolia,China,44.0935,113.9448,2020-09-01,258
29147,Inner Mongolia,China,44.0935,113.9448,2021-09-01,0
29148,Inner Mongolia,China,44.0935,113.9448,2020-09-10,259
29149,Inner Mongolia,China,44.0935,113.9448,2021-09-10,0
29150,Inner Mongolia,China,44.0935,113.9448,2020-09-11,259
29151,Inner Mongolia,China,44.0935,113.9448,2021-09-11,0
29152,Inner Mongolia,China,44.0935,113.9448,2020-09-12,259
29153,Inner Mongolia,China,44.0935,113.9448,2021-09-12,0
29154,Inner Mongolia,China,44.0935,113.9448,2020-09-13,259
29155,Inner Mongolia,China,44.0935,113.9448,2021-09-13,0
29156,Inner Mongolia,China,44.0935,113.9448,2020-09-14,259
29157,Inner Mongolia,China,44.0935,113.9448,2021-09-14,0
29158,Inner Mongolia,China,44.0935,113.9448,2020-09-15,259
29159,Inner Mongolia,China,44.0935,113.9448,2021-09-15,0
29160,Inner Mongolia,China,44.0935,113.9448,2020-09-16,259
29161,Inner Mongolia,China,44.0935,113.9448,2021-09-16,0
29162,Inner Mongolia,China,44.0935,113.9448,2020-09-17,259
29163,Inner Mongolia,China,44.0935,113.9448,2021-09-17,0
29164,Inner Mongolia,China,44.0935,113.9448,2020-09-18,259
29165,Inner Mongolia,China,44.0935,113.9448,2021-09-18,0
29166,Inner Mongolia,China,44.0935,113.9448,2020-09-19,259
29167,Inner Mongolia,China,44.0935,113.9448,2021-09-19,0
29168,Inner Mongolia,China,44.0935,113.9448,2020-09-02,259
29169,Inner Mongolia,China,44.0935,113.9448,2021-09-02,0
29170,Inner Mongolia,China,44.0935,113.9448,2020-09-20,259
29171,Inner Mongolia,China,44.0935,113.9448,2021-09-20,0
29172,Inner Mongolia,China,44.0935,113.9448,2020-09-21,259
29173,Inner Mongolia,China,44.0935,113.9448,2021-09-21,0
29174,Inner Mongolia,China,44.0935,113.9448,2020-09-22,259
29175,Inner Mongolia,China,44.0935,113.9448,2021-09-22,0
29176,Inner Mongolia,China,44.0935,113.9448,2020-09-23,259
29177,Inner Mongolia,China,44.0935,113.9448,2021-09-23,0
29178,Inner Mongolia,China,44.0935,113.9448,2020-09-24,259
29179,Inner Mongolia,China,44.0935,113.9448,2021-09-24,0
29180,Inner Mongolia,China,44.0935,113.9448,2020-09-25,259
29181,Inner Mongolia,China,44.0935,113.9448,2021-09-25,0
29182,Inner Mongolia,China,44.0935,113.9448,2020-09-26,259
29183,Inner Mongolia,China,44.0935,113.9448,2021-09-26,0
29184,Inner Mongolia,China,44.0935,113.9448,2020-09-27,259
29185,Inner Mongolia,China,44.0935,113.9448,2021-09-27,0
29186,Inner Mongolia,China,44.0935,113.9448,2020-09-28,259
29187,Inner Mongolia,China,44.0935,113.9448,2021-09-28,0
29188,Inner Mongolia,China,44.0935,113.9448,2020-09-29,259
29189,Inner Mongolia,China,44.0935,113.9448,2021-09-29,0
29190,Inner Mongolia,China,44.0935,113.9448,2020-09-03,259
29191,Inner Mongolia,China,44.0935,113.9448,2021-09-03,0
29192,Inner Mongolia,China,44.0935,113.9448,2020-09-30,259
29193,Inner Mongolia,China,44.0935,113.9448,2021-09-30,0
29194,Inner Mongolia,China,44.0935,113.9448,2020-09-04,259
29195,Inner Mongolia,China,44.0935,113.9448,2021-09-04,0
29196,Inner Mongolia,China,44.0935,113.9448,2020-09-05,259
29197,Inner Mongolia,China,44.0935,113.9448,2021-09-05,0
29198,Inner Mongolia,China,44.0935,113.9448,2020-09-06,259
29199,Inner Mongolia,China,44.0935,113.9448,2021-09-06,0
29200,Inner Mongolia,China,44.0935,113.9448,2020-09-07,259
29201,Inner Mongolia,China,44.0935,113.9448,2021-09-07,0
29202,Inner Mongolia,China,44.0935,113.9448,2020-09-08,259
29203,Inner Mongolia,China,44.0935,113.9448,2021-09-08,0
29204,Inner Mongolia,China,44.0935,113.9448,2020-09-09,259
29205,Inner Mongolia,China,44.0935,113.9448,2021-09-09,0
29206,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-01,348
29207,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-01,0
29208,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-10,349
29209,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-10,0
29210,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-11,351
29211,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-11,0
29212,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-12,351
29213,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-12,0
29214,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-13,353
29215,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-13,0
29216,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-14,354
29217,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-14,0
29218,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-15,354
29219,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-15,0
29220,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-16,354
29221,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-16,0
29222,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-17,354
29223,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-17,0
29224,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-18,354
29225,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-18,0
29226,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-19,354
29227,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-19,0
29228,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-02,355
29229,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-02,0
29230,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-20,357
29231,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-20,0
29232,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-21,357
29233,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-21,0
29234,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-22,0
29235,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-22,357
29236,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-22,0
29237,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-23,0
29238,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-23,364
29239,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-23,0
29240,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-24,0
29241,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-24,364
29242,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-24,0
29243,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-25,0
29244,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-25,364
29245,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-25,0
29246,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-26,0
29247,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-26,364
29248,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-26,0
29249,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-27,0
29250,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-27,377
29251,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-27,0
29252,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-28,0
29253,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-28,379
29254,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-28,0
29255,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-29,0
29256,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-29,380
29257,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-29,0
29258,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-03,355
29259,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-03,0
29260,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-30,0
29261,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-30,383
29262,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-30,0
29263,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-31,0
29264,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-31,383
29265,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-31,0
29266,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-04,349
29267,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-04,0
29268,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-05,349
29269,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-05,0
29270,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-06,349
29271,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-06,0
29272,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-07,349
29273,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-07,0
29274,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-08,349
29275,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-08,0
29276,Isle of Man,United Kingdom,54.2361,-4.5481,2021-01-09,349
29277,Isle of Man,United Kingdom,54.2361,-4.5481,2022-01-09,0
29278,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-01,315
29279,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-01,0
29280,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-10,316
29281,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-10,0
29282,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-11,316
29283,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-11,0
29284,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-12,316
29285,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-12,0
29286,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-13,317
29287,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-13,0
29288,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-14,319
29289,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-14,0
29290,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-15,319
29291,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-15,0
29292,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-16,319
29293,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-16,0
29294,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-17,319
29295,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-17,0
29296,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-18,319
29297,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-18,0
29298,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-19,321
29299,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-19,0
29300,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-02,315
29301,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-02,0
29302,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-20,321
29303,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-20,0
29304,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-21,321
29305,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-21,0
29306,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-22,321
29307,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-22,0
29308,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-23,321
29309,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-23,0
29310,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-24,321
29311,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-24,0
29312,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-25,321
29313,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-25,0
29314,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-26,321
29315,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-26,0
29316,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-27,321
29317,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-27,0
29318,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-28,321
29319,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-28,0
29320,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-29,324
29321,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-29,0
29322,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-03,315
29323,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-03,0
29324,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-30,324
29325,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-30,0
29326,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-31,324
29327,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-31,0
29328,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-04,315
29329,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-04,0
29330,Isle of Man,United Kingdom,54.2361,-4.5481,2020-10-05,316
29331,Isle of Man,United Kingdom,54.2361,-4.5481,2021-10-05,0
